"stationId","stationName","state","wfo","radar","timeZoneId","latitude","longitude"
"KD55","Langdon","ND","FGF","MVX","America/Chicago",48.7531,-98.3937
"K9D7","CANDO","ND","FGF","MBX","America/Chicago",48.48,-99.23
"K96D","Walhalla Municipal Airport","ND","FGF","MVX","America/Chicago",48.94017,-97.90528
"KGWR","Gwinner","ND","FGF","ABR","America/Chicago",46.2187,-97.6435
"K2D5","Oakes Municipal Airport","ND","BIS","ABR","America/Chicago",46.1731,-98.0799
"K5H4","Harvey Municipal Airport","ND","BIS","MBX","America/Chicago",47.7912,-99.9317
"KS32","Cooperstown","ND","FGF","MVX","America/Chicago",47.4228,-98.1059
"K08D","Stanley Municipal Airport","ND","BIS","MBX","America/Chicago",48.3008,-102.4064
"KD57","Glen Ullin Regional Airport","ND","BIS","BIS","America/North_Dakota/New_Salem",46.8128,-101.8602
"KOMA","Omaha - Eppley Airfield","NE","OAX","OAX","America/Chicago",41.3119,-95.90185
"KLNK","Lincoln, Lincoln Municipal Airport","NE","OAX","OAX","America/Chicago",40.83111,-96.76444
"KBIE","Beatrice Municipal","NE","OAX","OAX","America/Chicago",40.3,-96.75
"KGRI","Grand Island, Central Nebraska Regional Airport","NE","GID","UEX","America/Chicago",40.95833,-98.3125
"KODX","Ord, Evelyn Sharp Field Airport","NE","GID","LNX","America/Chicago",41.62417,-98.9525
"KHSI","Hastings, Hastings Municipal Airport","NE","GID","UEX","America/Chicago",40.60056,-98.42583
"KEAR","Kearney, Kearney Municipal Airport","NE","GID","UEX","America/Chicago",40.73333,-99
"KTQE","Tekamah, Tekamah Municipal Airport","NE","OAX","OAX","America/Chicago",41.76694,-96.17778
"KFNB","Falls City, Brenner Field Airport","NE","OAX","TWX","America/Chicago",40.07889,-95.59194
"KOFF","Omaha / Offutt Air Force Base","NE","OAX","OAX","America/Chicago",41.11667,-95.9
"KBBW","Broken Bow, Broken Bow Municipal Airport","NE","LBF","LNX","America/Chicago",41.43333,-99.65
"KANW","Ainsworth Regional Airport","NE","LBF","LNX","America/Chicago",42.57484,-99.99832
"KOFK","Norfolk, Stefan Memorial Airport","NE","OAX","OAX","America/Chicago",41.98056,-97.43694
"KFET","Fremont Municipal Airport","NE","OAX","OAX","America/Chicago",41.45,-96.51667
"KOLU","Columbus, Columbus Municipal Airport","NE","OAX","OAX","America/Chicago",41.45,-97.33333
"KONL","O'Neill / Baker Field","NE","LBF","LNX","America/Chicago",42.46667,-98.68333
"KSNY","Sidney, Sidney Municipal Airport","NE","CYS","CYS","America/Denver",41.09944,-102.98556
"KLBF","North Platte, North Platte Regional Airport","NE","LBF","LNX","America/Chicago",41.12194,-100.66833
"KMCK","McCook, McCook Municipal Airport","NE","GLD","GLD","America/Chicago",40.20306,-100.58833
"KIML","Imperial, Imperial Municipal Airport","NE","LBF","GLD","America/Denver",40.51667,-101.61667
"KHDE","Brewster Field Airport","NE","GID","UEX","America/Chicago",40.45,-99.33333
"KAIA","Alliance, Alliance Municipal Airport","NE","CYS","CYS","America/Denver",42.05722,-102.8
"KCDR","Chadron, Chadron Municipal Airport","NE","CYS","UDX","America/Denver",42.8375,-103.09528
"KBFF","Scottsbluff, Heilig Field","NE","CYS","CYS","America/Denver",41.86694,-103.58583
"KVTN","Valentine, Miller Field","NE","LBF","LNX","America/Chicago",42.85861,-100.55139
"KAUH","Aurora, Aurora Municipal Airport","NE","GID","UEX","America/Chicago",40.89389,-97.99444
"KLXN","Lexington, Jim Kelly Field Airport","NE","GID","UEX","America/Chicago",40.79111,-99.77722
"KOGA","Ogallala, Searle Field Airport","NE","LBF","LNX","America/Denver",41.11972,-101.76889
"KAFK","Nebraska City, Nebraska City Municipal Airport","NE","OAX","OAX","America/Chicago",40.6,-95.85
"KBVN","Albion Municipal Airport","NE","OAX","OAX","America/Chicago",41.73016,-98.05453
"KGRN","Gordon Municipal","NE","LBF","UDX","America/Denver",42.8,-102.16667
"KHJH","Hebron, Hebron Municipal Airport","NE","GID","UEX","America/Chicago",40.15222,-97.58694
"KIBM","Kimball, Kimball Municipal Airport/Robert E Arraj Field","NE","CYS","CYS","America/Denver",41.18333,-103.66667
"KJYR","York, York Municipal Airport","NE","GID","UEX","America/Chicago",40.89667,-97.62278
"KMLE","Omaha, Millard Airport","NE","OAX","OAX","America/Chicago",41.19583,-96.11222
"KTIF","Thedford, Thomas County Airport","NE","LBF","LNX","America/Chicago",41.96194,-100.56889
"KLCG","Wayne, Wayne Municipal Airport","NE","OAX","OAX","America/Chicago",42.24167,-96.98139
"KPMV","Plattsmouth, Plattsmouth Municipal Airport","NE","OAX","OAX","America/Chicago",40.95,-95.91778
"KBTA","Blair Municipal Airport","NE","OAX","OAX","America/Chicago",41.4148,-96.109
"KAHQ","Wahoo","NE","OAX","OAX","America/Chicago",41.2406,-96.5946
"K1BW","Bravo (Pine Bluffs)","NE","CYS","CYS","America/Denver",41.52,-104
"KAFN","Jaffrey Airport-Silver Ranch","NH","GYX","BOX","America/New_York",42.80667,-72.00127
"KASH","Nashua - Boire Field Airport","NH","GYX","BOX","America/New_York",42.77981,-71.51409
"KBML","Berlin, Berlin Municipal Airport","NH","GYX","GYX","America/New_York",44.57611,-71.17861
"KCON","Concord Municipal Airport","NH","GYX","GYX","America/New_York",43.20489,-71.50257
"KDAW","Rochester - Skyhaven Airport","NH","GYX","GYX","America/New_York",43.27939,-70.92426
"KEEN","Keene, Dillant-Hopkins Airport","NH","GYX","BOX","America/New_York",42.9,-72.26667
"KHIE","Whitefield - Mount Washington Regional Airport","NH","GYX","GYX","America/New_York",44.36595,-71.55218
"KLCI","Laconia, Laconia Municipal Airport","NH","GYX","GYX","America/New_York",43.56667,-71.41667
"KLEB","Lebanon Municipal Airport","NH","GYX","CXX","America/New_York",43.6271,-72.30537
"KMHT","Manchester Airport","NH","GYX","BOX","America/New_York",42.92964,-71.43559
"KMWN","Mount Washington","NH","GYX","GYX","America/New_York",44.27086,-71.30337
"KPSM","Pease Air Force Base / Portsmouth","NH","GYX","GYX","America/New_York",43.08333,-70.81667
"K1P1","Plymouth Municipal Airport","NH","GYX","GYX","America/New_York",43.77714,-71.75598
"K12N","Andover, Aeroflex-Andover Airport","NJ","PHI","DIX","America/New_York",41.00928,-74.73628
"KACY","Atlantic City, Atlantic City International Airport","NJ","PHI","DIX","America/New_York",39.45202,-74.56699
"KBLM","Belmar-Farmingdale","NJ","PHI","DIX","America/New_York",40.18333,-74.13333
"KCDW","Caldwell, Essex County Airport","NJ","OKX","DIX","America/New_York",40.87639,-74.28306
"KEWR","Newark, Newark International Airport","NJ","OKX","DIX","America/New_York",40.6825,-74.16944
"KFWN","Sussex, Sussex Airport","NJ","PHI","DIX","America/New_York",41.19925,-74.62594
"KMIV","Millville, Millville Municipal Airport","NJ","PHI","DOX","America/New_York",39.36623,-75.0778
"KMMU","Morristown Municipal","NJ","PHI","DIX","America/New_York",40.8,-74.41667
"KNEL","Lakehurst Naval Air Station","NJ","PHI","DIX","America/New_York",40.03661,-74.35251
"KSMQ","Somerville, Somerset Airport","NJ","PHI","DIX","America/New_York",40.62405,-74.66898
"KTEB","Teterboro, Teterboro Airport","NJ","OKX","null","America/New_York",40.85889,-74.05667
"KTTN","Trenton, Mercer County Airport","NJ","PHI","DIX","America/New_York",40.27639,-74.81639
"KVAY","Mount Holly, South Jersey Regional Airport","NJ","PHI","DIX","America/New_York",39.94076,-74.84071
"KWRI","Mcguire Air Force Base","NJ","PHI","DIX","America/New_York",40.01667,-74.6
"KWWD","Wildwood, Cape May County Airport","NJ","PHI","DOX","America/New_York",39.01667,-74.91667
"KMJX","Miller Air Park","NJ","PHI","DIX","America/New_York",39.927,-74.292
"KLDJ","Linden Airport","NJ","OKX","DIX","America/New_York",40.6174,-74.2446
"KABQ","Albuquerque, Albuquerque International Airport","NM","ABQ","ABX","America/Denver",35.04167,-106.61472
"KAEG","Albuquerque, Double Eagle II Airport","NM","ABQ","ABX","America/Denver",35.145,-106.795
"KALM","Alamogordo-White","NM","EPZ","EPZ","America/Denver",32.83512,-105.99408
"KATS","Artesia Municipal Airport","NM","MAF","FDX","America/Denver",32.85239,-104.46444
"KCAO","Clayton Municipal Airpark","NM","ABQ","AMA","America/Denver",36.44834,-103.15367
"KCNM","Carlsbad, Cavern City Air Terminal Airport","NM","MAF","MAF","America/Denver",32.3375,-104.26333
"KCQC","Clines Corners","NM","ABQ","ABX","America/Denver",35,-105.66667
"KCVN","Clovis Municipal Airport","NM","ABQ","FDX","America/Denver",34.42274,-103.0802
"KCVS","Cannon Air Force Base / Clovis","NM","ABQ","FDX","America/Denver",34.38333,-103.31667
"KDMN","Deming Municipal Airport","NM","EPZ","EPZ","America/Denver",32.25927,-107.72051
"KFMN","Farmington, Four Corners Regional Airport","NM","ABQ","ABX","America/Denver",36.74361,-108.22917
"KGNT","Grants, Grants-Milan Municipal Airport","NM","ABQ","ABX","America/Denver",35.16528,-107.90222
"KGUP","Gallup Municipal Airport","NM","ABQ","ABX","America/Denver",35.50859,-108.79316
"KHMN","Holloman Air Force Base","NM","EPZ","EPZ","America/Denver",32.85,-106.1
"KHOB","Hobbs / Lea County","NM","MAF","MAF","America/Denver",32.68333,-103.21667
"KLAM","Los Alamos Airport","NM","ABQ","ABX","America/Denver",35.87891,-106.26205
"KLRU","Las Cruces, Las Cruces International Airport","NM","EPZ","EPZ","America/Denver",32.28944,-106.92194
"KLVS","Las Vegas Municipal Airport","NM","ABQ","ABX","America/Denver",35.65584,-105.13852
"KROW","Roswell International Air Center Airport","NM","ABQ","FDX","America/Denver",33.30737,-104.50816
"KRTN","Raton Municipal - Crews Field Airport","NM","ABQ","PUX","America/Denver",36.741528,-104.502183
"KSAF","Santa Fe County Municipal Airport","NM","ABQ","ABX","America/Denver",35.61097,-106.09573
"KSKX","Taos, Taos Regional Airport","NM","ABQ","ABX","America/Denver",36.45,-105.66667
"KSVC","Grant County Airport","NM","EPZ","EPZ","America/Denver",32.63099,-108.14658
"KTCC","Tucumcari Municipal Airport","NM","ABQ","FDX","America/Denver",35.18053,-103.60145
"KTCS","Truth Or Consequences, Truth Or Consequences Municipal Airport","NM","EPZ","EPZ","America/Denver",33.23667,-107.26806
"KONM","Socorro Municipal Airport","NM","ABQ","ABX","America/Denver",34.02633,-106.90372
"KAXX","Angel Fire Airport","NM","ABQ","ABX","America/Denver",36.42586,-105.29028
"KBRG","Belen Regional Airport","NM","ABQ","ABX","America/Denver",34.64586,-106.83634
"K0E0","Moriarty Municipal Airport","NM","ABQ","ABX","America/Denver",34.98374,-105.99576
"KSXU","Santa Rosa Route 66 Airport","NM","ABQ","FDX","America/Denver",34.93567,-104.64256
"KDNA","Dona Ana County Jetport, Santa Teresa","NM","EPZ","EPZ","America/Denver",31.87495,-106.69385
"KBAM","Battle Mountain - Lander County Airport","NV","LKN","LRX","America/Los_Angeles",40.599,-116.8743
"KDRA","Mercury, Desert Rock Airport","NV","VEF","ESX","America/Los_Angeles",36.6207,-116.02868
"KEKO","Elko, Elko Regional Airport","NV","LKN","LRX","America/Los_Angeles",40.82404,-115.78635
"KELY","Ely, Ely Airport","NV","LKN","LRX","America/Los_Angeles",39.295,-114.84528
"KLAS","Las Vegas, McCarran International Airport","NV","VEF","ESX","America/Los_Angeles",36.07188,-115.1634
"KLOL","Lovelock, Derby Field Airport","NV","REV","RGX","America/Los_Angeles",40.0684,-118.57017
"KLSV","Nellis Air Force Base","NV","VEF","ESX","America/Los_Angeles",36.23333,-115.03333
"KNFL","Fallon, Naval Air Station","NV","REV","RGX","America/Los_Angeles",39.43222,-118.68556
"KP68","Eureka Airport ASOS","NV","LKN","LRX","America/Los_Angeles",39.60139,-116.00556
"KRNO","Reno, Reno Tahoe International Airport","NV","REV","RGX","America/Los_Angeles",39.50776,-119.76819
"KTPH","Tonopah, Tonopah Airport","NV","LKN","RGX","America/Los_Angeles",38.06028,-117.08722
"KVGT","Las Vegas, North Las Vegas Airport","NV","VEF","ESX","America/Los_Angeles",36.21205,-115.19395
"KWMC","Winnemucca, Winnemucca Municipal Airport","NV","LKN","LRX","America/Los_Angeles",40.90194,-117.80722
"KHND","Las Vegas - Henderson Executive Airport","NV","VEF","ESX","America/Los_Angeles",35.97665,-115.13221
"KHTH","Hawthorne Industrial Airport","NV","REV","RGX","America/Los_Angeles",38.54482,-118.63137
"KINS","Nellis AFB - Indian Springs Auxiliary Airfield","NV","VEF","ESX","America/Los_Angeles",36.58573,-115.69008
"KCXP","Carson City Airport","NV","REV","RGX","America/Los_Angeles",39.19056,-119.73191
"KBVU","Boulder City Municipal Airport","NV","VEF","ESX","America/Los_Angeles",35.9475,-114.8611
"KRTS","Reno/Stead","NV","REV","RGX","America/Los_Angeles",39.6682,-119.8764
"K05U","Eureka Airport AWOS","NV","LKN","LRX","America/Los_Angeles",39.60209,-116.00625
"KMEV","Minden-Tahoe Airport","NV","REV","RGX","America/Los_Angeles",38.9963,-119.75
"KALB","Albany International Airport","NY","ALY","ENX","America/New_York",42.74722,-73.79912
"KART","Watertown, Watertown International Airport","NY","BUF","TYX","America/New_York",43.99194,-76.02167
"KBGM","Binghamton, Binghamton Regional Airport","NY","BGM","BGM","America/New_York",42.20778,-75.98139
"KBUF","Buffalo, Greater Buffalo International Airport","NY","BUF","BUF","America/New_York",42.93998,-78.73604
"KDKK","Dunkirk, Chautauqua County / Dunkirk Airport","NY","BUF","BUF","America/New_York",42.49306,-79.27583
"KDSV","Dansville, Dansville Municipal Airport","NY","BUF","BUF","America/New_York",42.56944,-77.71444
"KELM","Elmira, Elmira / Corning Regional Airport","NY","BGM","BGM","America/New_York",42.15639,-76.90278
"KELZ","Wellsville, Wellsville Municipal Airport","NY","BUF","BUF","America/New_York",42.1075,-77.98444
"KFOK","The Gabreski Airport","NY","OKX","null","America/New_York",40.85053,-72.61927
"KFRG","Farmingdale - Republic Airport","NY","OKX","null","America/New_York",40.73443,-73.41639
"KFZY","Fulton, Oswego County Airport","NY","BUF","TYX","America/New_York",43.35083,-76.38806
"KGFL","Glens Falls, Floyd Bennett Memorial Airport","NY","ALY","ENX","America/New_York",43.34111,-73.61056
"KGTB","Fort Drum / Wheeler-Sack U. S. Army Airfield","NY","BUF","TYX","America/New_York",44.05,-75.73333
"KHPN","White Plains - Westchester County Airport","NY","OKX","null","America/New_York",41.06237,-73.70456
"KHTO","East Hampton, East Hampton Airport","NY","OKX","null","America/New_York",40.95944,-72.25194
"KHWV","Shirley, Brookhaven Airport","NY","OKX","null","America/New_York",40.82167,-72.86889
"KIAG","Niagara Falls, Niagara Falls International Airport","NY","BUF","BUF","America/New_York",43.10829,-78.93818
"KISP","Islip, Long Island Mac Arthur Airport","NY","OKX","null","America/New_York",40.79389,-73.10167
"KITH","Ithaca, Ithaca Tompkins Regional Airport","NY","BGM","BGM","America/New_York",42.49083,-76.45833
"KJFK","New York, Kennedy International Airport","NY","OKX","null","America/New_York",40.63915,-73.76393
"KJHW","Jamestown, Chautauqua County/Jamestown Airport","NY","BUF","BUF","America/New_York",42.15,-79.26667
"KLGA","New York, La Guardia Airport","NY","OKX","null","America/New_York",40.77917,-73.88
"KMGJ","Montgomery, Orange County Airport","NY","OKX","ENX","America/New_York",41.50917,-74.265
"KMSS","Massena, Massena International-Richards Field","NY","BTV","CXX","America/New_York",44.93583,-74.84556
"KMSV","Monticello, Sullivan County International Airport","NY","BGM","BGM","America/New_York",41.7,-74.8
"KMTP","Montauk, Montauk Airport","NY","OKX","null","America/New_York",41.07306,-71.92333
"KNYC","New York City, Central Park","NY","OKX","null","America/New_York",40.78333,-73.96667
"KOGS","Ogdensburg International Airport","NY","BTV","TYX","America/New_York",44.68186,-75.4655
"KOLE","CATTARAUGUS COUNTY-OLEAN","NY","BUF","BUF","America/New_York",42.23333,-78.36667
"KPBG","Plattsburgh International Airport ","NY","BTV","CXX","America/New_York",44.65,-73.46667
"KPOU","Poughkeepsie, Dutchess County Airport","NY","ALY","ENX","America/New_York",41.62667,-73.88417
"KRME","Griffiss Air Force Base / Rome","NY","BGM","TYX","America/New_York",43.23333,-75.4
"KROC","Rochester, Greater Rochester International Airport","NY","BUF","BUF","America/New_York",43.11667,-77.67667
"KSCH","Schenectady Airport","NY","ALY","ENX","America/New_York",42.85,-73.93333
"KSLK","Saranac Lake, Adirondack Regional Airport","NY","BTV","CXX","America/New_York",44.39306,-74.20278
"KSWF","Newburgh / Stewart","NY","OKX","ENX","America/New_York",41.5,-74.1
"KSYR","Syracuse, Syracuse Hancock International Airport","NY","BGM","TYX","America/New_York",43.10917,-76.10333
"KPEO","Penn Yan, Penn Yan Airport","NY","BGM","BGM","America/New_York",42.64306,-77.04944
"KPTD","POTSDAM","NY","BTV","TYX","America/New_York",44.67666,-74.9485
"KSDC","WAYNE","NY","BUF","TYX","America/New_York",43.23461,-77.11947
"KN03","Cortland County-Chase Field","NY","BGM","BGM","America/New_York",42.5926,-76.2149
"KNY0","JOHNSTOWN","NY","ALY","ENX","America/New_York",42.99819,-74.32955
"KJRB","New York Downtown Manhattan","NY","OKX","DIX","US/Eastern",40.7012,-74.009
"K6B9","Skaneateles Aero Drome","NY","BGM","BGM","America/New_York",42.914,-76.4408
"KGVQ","Genesee County Airport","NY","BUF","BUF","America/New_York",43.03175,-78.16967
"KAKR","Akron, Akron Fulton International Airport","OH","CLE","CLE","America/New_York",41.0375,-81.46417
"KAOH","Lima, Lima Allen County Airport","OH","IWX","ILN","America/New_York",40.70806,-84.02139
"KBJJ","Wooster, Wayne County Airport","OH","CLE","CLE","America/New_York",40.87306,-81.88667
"KBKL","Cleveland, Burke Lakefront Airport","OH","CLE","CLE","America/New_York",41.52556,-81.66889
"KCAK","Akron Canton Regional Airport","OH","CLE","CLE","America/New_York",40.91811,-81.44343
"KCGF","Cleveland / Cuyahoga","OH","CLE","CLE","America/New_York",41.56667,-81.48333
"KCLE","Cleveland Hopkins International Airport","OH","CLE","CLE","America/New_York",41.40569,-81.85193
"KCMH","John Glenn Columbus International Airport","OH","ILN","ILN","America/New_York",39.9907,-82.87691
"KDAY","Dayton, Cox Dayton International Airport","OH","ILN","ILN","America/New_York",39.90611,-84.21861
"KDFI","Defiance, Defiance Memorial Airport","OH","IWX","IWX","America/New_York",41.33639,-84.42944
"KFDY","Findlay, Findlay Airport","OH","CLE","CLE","America/New_York",41.01361,-83.66861
"KFFO","Dayton / Wright-Patterson Air Force Base","OH","ILN","ILN","America/New_York",39.83333,-84.05
"KHAO","Butler County Regional Airport","OH","ILN","ILN","America/New_York",39.36121,-84.52061
"KHZY","Ashtabula - Northeast Ohio Regional Airport","OH","CLE","CLE","America/New_York",41.77944,-80.69667
"KILN","Wilmington, Airborne Airpark Airport","OH","ILN","ILN","America/New_York",39.42833,-83.77917
"KLCK","Rickenbacker Air National Guard Base","OH","ILN","ILN","America/New_York",39.81667,-82.93333
"KLHQ","Lancaster, Fairfield County Airport","OH","ILN","ILN","America/New_York",39.75722,-82.66333
"KLNN","Willoughby","OH","CLE","CLE","America/New_York",41.68333,-81.38333
"KLPR","Lorain / Elyria, Lorain County Regional Airport","OH","CLE","CLE","America/New_York",41.34611,-82.17944
"KLUK","Cincinnati, Cincinnati Municipal Airport Lunken Field","OH","ILN","ILN","America/New_York",39.10583,-84.41583
